split,formula,reaction,n_atoms,dft_reactant_energy_eV,dft_transition_state_energy_eV,dft_product_energy_eV,mace_reactant_energy_eV,mace_transition_state_energy_eV,mace_product_energy_eV,dft_forward_barrier_eV,mace_forward_barrier_eV,forward_barrier_error_eV,dft_reaction_energy_eV,mace_reaction_energy_eV,reaction_energy_error_eV,dft_reverse_barrier_eV,mace_reverse_barrier_eV,reverse_barrier_error_eV
train,C2H3N3,rxn2807,8,-6590.225544483533,-6583.909683393898,-6585.948866011974,-6590.21923828125,-6583.9638671875,-6586.00146484375,6.315861089634382,6.25537109375,-0.06048999588438164,4.2766784715586255,4.2177734375,-0.05890503405862546,2.039182618075756,2.03759765625,-0.0015849618257561815
train,C2H3N3,rxn2808,8,-6590.225544483533,-6585.775914345577,-6586.401518885543,-6590.21923828125,-6585.7333984375,-6586.4326171875,4.4496301379558645,4.48583984375,0.036209705794135516,3.8240255979899302,3.78662109375,-0.03740450423993025,0.6256045399659342,0.69921875,0.07361421003406576
train,C2H3N3,rxn2809,8,-6590.225544483533,-6586.226486279176,-6589.174049489758,-6590.21923828125,-6586.23486328125,-6589.13525390625,3.9990582043565155,3.984375,-0.014683204356515489,1.0514949937751226,1.083984375,0.032489381224877434,2.947563210581393,2.900390625,-0.04717258558139292
train,C2H3N3,rxn2810,8,-6590.225544484892,-6584.807319369431,-6585.144853056575,-6590.21923828125,-6584.814453125,-6585.2216796875,5.41822511546161,5.40478515625,-0.013439959211609676,5.08069142831755,4.99755859375,-0.08313283456755016,0.3375336871440595,0.4072265625,0.06969287535594049
train,C2H3N3,rxn2811,8,-6590.225544484892,-6586.02737909618,-6587.942672563562,-6590.21923828125,-6585.97802734375,-6587.91796875,4.198165388712368,4.2412109375,0.04304554878763156,2.2828719213302975,2.30126953125,0.018397609919702518,1.915293467382071,1.93994140625,0.024647938867929042
train,C2H3N3,rxn3262,8,-6589.686510374033,-6587.1911083470295,-6589.463853138064,-6589.69091796875,-6587.1787109375,-6589.44873046875,2.495402027003365,2.51220703125,0.01680500424663478,0.22265723596865428,0.2421875,0.019530264031345723,2.272744791034711,2.27001953125,-0.0027252597847109428
train,C2H3N3,rxn3263,8,-6589.686510373272,-6585.601946055839,-6586.306130215115,-6589.69091796875,-6585.6025390625,-6586.3408203125,4.084564317432523,4.08837890625,0.0038145888174767606,3.3803801581561856,3.35009765625,-0.030282501906185644,0.7041841592763376,0.73828125,0.034097090723662404
train,C2H3N3,rxn3264,8,-6589.686510373272,-6585.732692234501,-6587.2026564258895,-6589.69091796875,-6585.728515625,-6587.16162109375,3.9538181387706572,3.96240234375,0.008584204979342758,2.4838539473821584,2.529296875,0.04544292761784163,1.4699641913884989,1.43310546875,-0.036858722638498875
train,C2H3N3,rxn3265,8,-6589.686510373272,-6585.733173232348,-6587.388964078055,-6589.69091796875,-6585.728515625,-6587.30615234375,3.953337140923395,3.96240234375,0.009065202826604946,2.297546295216307,2.384765625,0.08721932978369296,1.655790845707088,1.57763671875,-0.07815412695708801
train,C2H3N3O,rxn0000,9,-8634.722421117682,-8632.295162373204,-8633.290823628562,-8634.68359375,-8632.3701171875,-8633.3056640625,2.4272587444775127,2.3134765625,-0.11378218197751266,1.4315974891196674,1.3779296875,-0.05366780161966744,0.9956612553578452,0.935546875,-0.06011438035784522
train,C2H3N3O,rxn0001,9,-8634.722421117682,-8631.149461739384,-8633.340283953505,-8634.68359375,-8631.0966796875,-8633.189453125,3.5729593782980373,3.5869140625,0.013954684201962664,1.3821371641770384,1.494140625,0.11200346082296164,2.190822214120999,2.0927734375,-0.09804877662099898
train,C2H3N3O,rxn0012,9,-8636.746413647603,-8633.946377129567,-8634.969283824177,-8636.7333984375,-8633.9375,-8634.9375,2.800036518035995,2.7958984375,-0.004138080535994959,1.7771298234256392,1.7958984375,0.018768614074360812,1.0229066946103558,1.0,-0.02290669461035577
train,C2H3N3O,rxn0013,9,-8636.746413647603,-8634.330823333265,-8636.678043515836,-8636.7333984375,-8634.341796875,-8636.6708984375,2.41559031433826,2.3916015625,-0.023988751838260214,0.06837013176664186,0.0625,-0.005870131766641862,2.3472201825716184,2.3291015625,-0.018118620071618352
train,C2H3N3O,rxn0014,9,-8636.746413647603,-8632.989251748793,-8635.979165736782,-8636.7333984375,-8632.974609375,-8635.9326171875,3.7571618988094997,3.7587890625,0.0016271636905003106,0.7672479108205152,0.80078125,0.033533339179484756,2.9899139879889844,2.9580078125,-0.031906175488984445
train,C2H3N3O,rxn0015,9,-8636.746413651332,-8634.692956345434,-8637.127038123512,-8636.7333984375,-8634.685546875,-8637.130859375,2.0534573058976093,2.0478515625,-0.005605743397609331,-0.3806244721799885,-0.3974609375,-0.016836465320011484,2.434081778077598,2.4453125,0.011230721922402154
train,C2H3N3O,rxn0016,9,-8636.746413647603,-8631.613813954657,-8633.461090603125,-8636.7333984375,-8631.677734375,-8633.45703125,5.1325996929463145,5.0556640625,-0.07693563044631446,3.285323044477991,3.2763671875,-0.008955856977991061,1.8472766484683234,1.779296875,-0.0679797734683234
train,C2H3N3O,rxn0017,9,-8636.746413647603,-8631.007810402667,-8631.29446086114,-8636.7333984375,-8631.029296875,-8631.298828125,5.738603244935803,5.7041015625,-0.03450168243580265,5.451952786463153,5.4345703125,-0.017382473963152734,0.2866504584726499,0.26953125,-0.017119208472649916
train,C2H3N3O,rxn0018,9,-8636.746413647603,-8633.104383777523,-8633.541806065403,-8636.7333984375,-8633.0732421875,-8633.513671875,3.6420298700795684,3.66015625,0.018126379920431646,3.2046075821999693,3.2197265625,0.015118980300030671,0.437422287879599,0.4404296875,0.0030073996204009745
train,C2H3N3O,rxn0019,9,-8636.746413647603,-8632.232272125266,-8633.570624193457,-8636.7333984375,-8632.287109375,-8633.5712890625,4.514141522337013,4.4462890625,-0.06785245983701316,3.17578945414607,3.162109375,-0.013680079146070057,1.338352068190943,1.2841796875,-0.0541723806909431
train,C2H3N3O,rxn0331,9,-8636.660733526041,-8632.38112702782,-8633.229178475469,-8636.6640625,-8632.404296875,-8633.2568359375,4.279606498221256,4.259765625,-0.019840873221255606,3.4315550505725696,3.4072265625,-0.0243284880725696,0.848051447648686,0.8525390625,0.004487614851313992
train,C2H3N3O,rxn0332,9,-8636.660733526041,-8632.1937124365,-8633.490388780845,-8636.6640625,-8632.177734375,-8633.5068359375,4.467021089541959,4.486328125,0.019307035458041355,3.1703447451964166,3.1572265625,-0.013118182696416625,1.296676344345542,1.3291015625,0.03242521815445798
train,C2H3N3O,rxn0333,9,-8636.660733520137,-8634.143566413557,-8636.414410692385,-8636.6640625,-8634.1337890625,-8636.423828125,2.5171671065800183,2.5302734375,0.013106330919981701,0.2463228277520102,0.240234375,-0.006088452752010198,2.270844278828008,2.2900390625,0.0191947836719919
train,C2H3N3O,rxn0334,9,-8636.660733520137,-8631.94970895333,-8632.306948449213,-8636.6640625,-8631.94921875,-8632.3427734375,4.711024566806373,4.71484375,0.0038191831936273957,4.35378507092355,4.3212890625,-0.03249600842354994,0.35723949588282267,0.3935546875,0.036315191617177334
train,C2H3N3O,rxn0335,9,-8636.660733526041,-8632.292747799655,-8634.32581915913,-8636.6640625,-8632.3037109375,-8634.28515625,4.367985726386905,4.3603515625,-0.007634163886905299,2.334914366911107,2.37890625,0.04399188308889279,2.033071359475798,1.9814453125,-0.05162604697579809
train,C2H3N3O,rxn0336,9,-8636.660733520137,-8634.29146603725,-8636.446533584985,-8636.6640625,-8634.28125,-8636.4873046875,2.369267482887153,2.3828125,0.013545017112846836,0.2141999351515551,0.1767578125,-0.03744212265155511,2.155067547735598,2.2060546875,0.050987139764401945
train,C2H3N3O,rxn0337,9,-8636.660733526041,-8629.128307146817,-8630.697622492407,-8636.6640625,-8629.1572265625,-8630.720703125,7.532426379224489,7.5068359375,-0.02559044172448921,5.96311103363405,5.943359375,-0.019751658634049818,1.5693153455904394,1.5634765625,-0.005838783090439392
train,C2H3N3O,rxn0338,9,-8636.660733526041,-8634.348580672859,-8635.641680556275,-8636.6640625,-8634.31640625,-8635.60546875,2.3121528531828517,2.34765625,0.035503396817148314,1.0190529697665625,1.05859375,0.039540780233437545,1.2930998834162892,1.2890625,-0.004037383416289231
train,C2H3N3O,rxn1693,9,-8636.154679869387,-8633.83157011812,-8636.866212592116,-8636.154296875,-8633.8466796875,-8636.8388671875,2.3231097512671113,2.3076171875,-0.015492563767111278,-0.7115327227293164,-0.6845703125,0.026962410229316447,3.0346424739964277,2.9921875,-0.042454973996427725
train,C2H3N3O,rxn1694,9,-8636.154679869387,-8633.081107849033,-8634.393331898793,-8636.154296875,-8633.0966796875,-8634.35546875,3.073572020353822,3.0576171875,-0.015954832853822154,1.7613479705942154,1.798828125,0.03748015440578456,1.3122240497596067,1.2587890625,-0.053434987259606714
train,C2H3N3O,rxn1695,9,-8636.154679869387,-8631.053773444684,-8635.013691105893,-8636.154296875,-8631.2236328125,-8635.0244140625,5.100906424702771,4.9306640625,-0.1702423622027709,1.1409887634945335,1.1298828125,-0.011105950994533487,3.9599176612082374,3.80078125,-0.1591364112082374
train,C2H3N3O,rxn1696,9,-8636.154679869387,-8632.142512871058,-8632.623749069822,-8636.154296875,-8632.0107421875,-8632.6005859375,4.012166998329121,4.1435546875,0.13138768917087873,3.530930799564885,3.5537109375,0.022780137935114908,0.4812361987642362,0.58984375,0.10860755123576382
train,C2H3N3O,rxn2164,9,-8635.049483337978,-8631.56301420521,-8632.838945329382,-8635.046875,-8631.5595703125,-8632.8671875,3.4864691327675246,3.4873046875,0.0008355547324754298,2.210538008595904,2.1796875,-0.030850508595904103,1.2759311241716205,1.3076171875,0.03168606332837953
train,C2H3N3O,rxn2165,9,-8635.049483334167,-8631.735965791988,-8633.272324050851,-8635.046875,-8631.7421875,-8633.33984375,3.3135175421793974,3.3046875,-0.008830042179397424,1.7771592833159957,1.70703125,-0.07012803331599571,1.5363582588634017,1.59765625,0.061297991136598284
train,C2H3N3O,rxn2166,9,-8635.049483337978,-8628.455023743296,-8628.543371541251,-8635.046875,-8628.3701171875,-8628.7099609375,6.594459594682121,6.6767578125,0.08229821781787905,6.506111796727055,6.3369140625,-0.16919773422705475,0.0883477979550662,0.33984375,0.2514959520449338
train,C2H3N3O,rxn3194,9,-8635.759987763571,-8629.765282014394,-8632.603745625744,-8635.716796875,-8629.84765625,-8632.59765625,5.994705749177228,5.869140625,-0.12556512417722843,3.156242137827576,3.119140625,-0.03710151282757579,2.8384636113496526,2.75,-0.08846361134965264
train,C2H3N3O,rxn3195,9,-8635.759987767107,-8633.646894016796,-8635.065878595968,-8635.716796875,-8633.640625,-8634.978515625,2.1130937503112364,2.076171875,-0.03692187531123636,0.6941091711396439,0.73828125,0.04417207886035612,1.4189845791715925,1.337890625,-0.08109395417159249
train,C2H3N3O,rxn3440,9,-8635.779290133009,-8630.166344504594,-8632.741413581405,-8635.7626953125,-8630.2099609375,-8632.734375,5.612945628414309,5.552734375,-0.060211253414308885,3.0378765516034036,3.0283203125,-0.009556239103403641,2.5750690768109052,2.5244140625,-0.050655014310905244
train,C2H3N3O,rxn3441,9,-8635.779290133009,-8633.81764360216,-8634.0998362471,-8635.7626953125,-8633.810546875,-8634.107421875,1.9616465308481565,1.9521484375,-0.009498093348156544,1.679453885908515,1.6552734375,-0.024180448408515076,0.28219264493964147,0.296875,0.014682355060358532
train,C2H3N3O,rxn3442,9,-8635.779290133009,-8631.132430983771,-8632.196033205842,-8635.7626953125,-8631.140625,-8632.271484375,4.646859149237571,4.6220703125,-0.02478883673757082,3.583256927166076,3.4912109375,-0.09204598966607591,1.063602222071495,1.130859375,0.06725715292850509
train,C2H3N3O,rxn3443,9,-8635.779290133009,-8633.3912411323,-8635.11088219393,-8635.7626953125,-8633.35546875,-8635.0849609375,2.3880490007086337,2.4072265625,0.019177561791366315,0.6684079390779516,0.677734375,0.009326435922048404,1.719641061630682,1.7294921875,0.009851125869317912
train,C2H3N3O,rxn3444,9,-8635.779290133009,-8633.62200709104,-8635.989175197563,-8635.7626953125,-8633.6064453125,-8635.984375,2.157283041968185,2.15625,-0.001033041968184989,-0.20988506455432798,-0.2216796875,-0.011794622945672018,2.367168106522513,2.3779296875,0.010761580977487029
train,C2H3N3O,rxn3445,9,-8635.779290133009,-8633.489729473751,-8635.481681271227,-8635.7626953125,-8633.470703125,-8635.4873046875,2.289560659257404,2.2919921875,0.0024315282425959595,0.2976088617815549,0.275390625,-0.02221823678155488,1.9919517974758492,2.0166015625,0.024649765024150838
train,C2H3N3O,rxn3456,9,-8637.12771460725,-8633.348991533547,-8634.269302658224,-8637.130859375,-8633.396484375,-8634.20703125,3.778723073703077,3.734375,-0.04434807370307681,2.858411949026049,2.923828125,0.06541617597395089,0.9203111246770277,0.810546875,-0.10976424967702769
train,C2H3N3O,rxn3457,9,-8637.12771460725,-8631.938750849347,-8633.007291382572,-8637.130859375,-8631.865234375,-8632.9873046875,5.188963757902457,5.265625,0.07666124209754344,4.120423224678234,4.1435546875,0.023131462821766036,1.0685405332242226,1.1220703125,0.0535297792757774
train,C2H3N3O,rxn3458,9,-8637.12771460725,-8634.41499716341,-8636.386898569604,-8637.130859375,-8634.380859375,-8636.3447265625,2.7127174438392103,2.75,0.03728255616078968,0.7408160376453452,0.7861328125,0.045316774854654795,1.9719014061938651,1.9638671875,-0.008034218693865114
train,C2H3N3O,rxn3459,9,-8637.12771460725,-8634.693290774674,-8636.746893990146,-8637.130859375,-8634.685546875,-8636.734375,2.4344238325757033,2.4453125,0.010888667424296727,0.38082061710338166,0.396484375,0.015663757896618336,2.0536032154723216,2.048828125,-0.004775090472321608
train,C2H3N3O,rxn3460,9,-8637.12771460725,-8634.036491454022,-8635.573124373675,-8637.130859375,-8633.9990234375,-8635.560546875,3.0912231532274745,3.1318359375,0.04061278427252546,1.554590233574345,1.5703125,0.015722266425655107,1.5366329196531296,1.5615234375,0.024890517846870353
train,C2H3N3O,rxn3461,9,-8637.12771460725,-8634.12365950111,-8636.177979918839,-8637.130859375,-8634.107421875,-8636.2021484375,3.004055106139276,3.0234375,0.019382393860723823,0.9497346884108993,0.9287109375,-0.021023750910899253,2.054320417728377,2.0947265625,0.040406144771623076
train,C2H3N3O,rxn3843,9,-8635.989102509693,-8633.371288764103,-8635.591497014626,-8635.984375,-8633.3798828125,-8635.572265625,2.617813745589956,2.6044921875,-0.013321558089955943,0.39760549506718235,0.412109375,0.014503879932817654,2.2202082505227736,2.1923828125,-0.027825438022773596
train,C2H3N3O,rxn3844,9,-8635.989102509693,-8633.497075363357,-8635.469252117837,-8635.984375,-8633.4521484375,-8635.4755859375,2.492027146336113,2.5322265625,0.04019941616388678,0.5198503918563802,0.5087890625,-0.011061329356380156,1.972176754479733,2.0234375,0.05126074552026694
train,C2H3N3O,rxn3845,9,-8635.989102509693,-8631.940527629831,-8633.461311819936,-8635.984375,-8631.8876953125,-8633.45703125,4.048574879861917,4.0966796875,0.048104807638083,2.5277906897572393,2.52734375,-0.00044693975723930635,1.5207841901046777,1.5693359375,0.04855174739532231
train,C2H3N3O,rxn3846,9,-8635.989102509693,-8631.812362109142,-8632.247114121641,-8635.984375,-8631.810546875,-8632.1943359375,4.176740400551353,4.173828125,-0.00291227555135265,3.74198838805205,3.7900390625,0.04805067444794986,0.4347520124993025,0.3837890625,-0.05096294999930251
train,C2H3N3O,rxn3847,9,-8635.989102547624,-8632.065053935457,-8633.630385577126,-8635.984375,-8632.09375,-8633.5888671875,3.9240486121670983,3.890625,-0.03342361216709833,2.35871697049879,2.3955078125,0.03679084200120997,1.5653316416683083,1.4951171875,-0.0702144541683083
