split,formula,reaction,n_atoms,dft_reactant_energy_eV,dft_transition_state_energy_eV,dft_product_energy_eV,mace_reactant_energy_eV,mace_transition_state_energy_eV,mace_product_energy_eV,dft_forward_barrier_eV,mace_forward_barrier_eV,forward_barrier_error_eV,dft_reaction_energy_eV,mace_reaction_energy_eV,reaction_energy_error_eV,dft_reverse_barrier_eV,mace_reverse_barrier_eV,reverse_barrier_error_eV
val,C2H2N2O,rxn3125,7,-7129.874339953398,-7126.325136570808,-7127.188385281845,-7136.709210497714,-7131.096381958921,-7134.37691331649,3.5492033825894396,5.61282853879311,2.0636251562036705,2.6859546715531906,2.332297181224021,-0.3536574903291694,0.863248711036249,3.280531357569089,2.41728264653284
val,C2H2N2O,rxn3126,7,-7129.8743399533705,-7126.343804651218,-7128.5123093205575,-7136.709210500562,-7131.602798924666,-7133.384792908572,3.5305353021522023,5.106411575896345,1.575876273744143,1.3620306328130027,3.3244175919899135,1.9623869591769108,2.1685046693391996,1.7819939839064318,-0.3865106854327678
val,C2H2N2O,rxn3127,7,-7129.8743399533705,-7126.235486347481,-7130.156222362986,-7136.709210500562,-7132.893746332747,-7137.478987923727,3.6388536058893806,3.815464167815662,0.17661056192628166,-0.28188240961571864,-0.769777423164669,-0.4878950135489504,3.920736015505099,4.585241590980331,0.664505575475232
val,C2H2N2O,rxn9455,7,-7129.179539247361,-7125.035708406348,-7127.63085516455,-7136.207315596267,-7131.547174262807,-7134.793696585496,4.143830841013369,4.66014133346016,0.5163104924467916,1.5486840828116328,1.4136190107710718,-0.13506507204056106,2.595146758201736,3.2465223226890885,0.6513755644873527
train,C2H2N2O2,rxn3534,8,-9176.337552894462,-9172.614587102827,-9173.39661528796,-9185.26381188346,-9181.33387038901,-9182.1643951528,3.722965791634124,3.929941494450759,0.20697570281663502,2.940937606501393,3.0994167306598683,0.15847912415847532,0.7820281851327309,0.8305247637908906,0.048496578658159706
train,C2H2N2O2,rxn3535,8,-9176.337552894462,-9173.16145288093,-9174.42761078514,-9185.26381188346,-9181.466467433638,-9183.375870901053,3.17610001353205,3.7973444498220488,0.6212444362899987,1.9099421093214914,1.8879409824075992,-0.02200112691389222,1.2661579042105586,1.9094034674144496,0.6432455632038909
train,C2H2N2O2,rxn3536,8,-9176.337552894462,-9171.186745422869,-9173.086273868992,-9185.26381188346,-9180.048007446434,-9182.154464401248,5.150807471592998,5.215804437026236,0.06499696543323807,3.2512790254695574,3.109347482211888,-0.14193154325766955,1.8995284461234405,2.106456954814348,0.20692850869090762
train,C2H2N2O2,rxn3537,8,-9176.337552894462,-9173.78045148006,-9176.232726513195,-9185.26381188346,-9182.733204710994,-9185.103320389122,2.5571014144024957,2.5306071724662615,-0.026494241936234175,0.10482638126632082,0.16049149433820276,0.05566511307188193,2.452275033136175,2.370115678128059,-0.08215935500811611
train,C2H2N2O2,rxn3878,8,-9176.863648695034,-9174.299278738332,-9176.455117940346,-9185.69759151646,-9183.047862875686,-9185.382964784747,2.564369956702649,2.649728640773901,0.08535868407125236,0.4085307546883996,0.31462673171336064,-0.09390402297503897,2.155839202014249,2.3351019090605405,0.17926270704629133
train,C2H2N2O2,rxn3879,8,-9176.863648695034,-9172.885506370027,-9173.773321140932,-9185.69759151646,-9180.10153058701,-9180.883279883225,3.978142325007866,5.596060929450687,1.6179186044428207,3.0903275541022595,4.814311633235775,1.7239840791335155,0.8878147709056066,0.7817492962149117,-0.10606547469069483
train,C2H2N2O2,rxn9393,8,-9176.863648695034,-9173.937672075377,-9177.555085208058,-9185.69759151646,-9180.503416751955,-9186.34470051836,2.9259766196573764,5.194174764505078,2.2681981448477018,-0.6914365130232909,-0.6471090019003896,0.04432751112290134,3.6174131326806673,5.841283766405468,2.2238706337248004
train,C2H2N4,rxn0127,8,-8061.087488622239,-8058.009189921194,-8058.300507373923,-8069.003192278991,-8064.520130511769,-8066.4936877472155,3.0782987010452416,4.4830617672223525,1.4047630661771109,2.7869812483158967,2.5095045317757467,-0.27747671654014994,0.29131745272934495,1.9735572354466058,1.6822397827172608
train,C2H2N4,rxn0827,8,-8061.417086696443,-8057.111196937281,-8058.722049606207,-8069.267588721333,-8064.929055038343,-8066.086885664175,4.305889759161801,4.338533682989691,0.03264392382789083,2.695037090235928,3.180703057158098,0.4856659669221699,1.6108526689258724,1.1578306258315934,-0.45302204309427907
train,C2H2N4,rxn0828,8,-8061.41708669696,-8057.460486375087,-8058.473804349953,-8069.2675887210435,-8062.586667400032,-8066.034136959433,3.956600321872429,6.680921321011738,2.7243209991393087,2.9432823470069707,3.233451761610013,0.29016941460304224,1.0133179748654584,3.447469559401725,2.4341515845362665
train,C2H2N4,rxn0829,8,-8061.41708669696,-8057.854699947647,-8059.5679052716605,-8069.2675887210435,-8065.073243167589,-8067.700303495305,3.562386749313191,4.194345553454696,0.6319588041415045,1.8491814252993208,1.5672852257384875,-0.28189619956083334,1.7132053240138703,2.627060327716208,0.9138550037023379
train,C2H2N4,rxn0830,8,-8061.417086696443,-8055.4776791078875,-8058.371784816951,-8069.267588721333,-8062.458927917634,-8066.22527353737,5.939407588555696,6.808660803698331,0.8692532151426349,3.045301879492399,3.0423151839622733,-0.0029866955301258713,2.8941057090632967,3.7663456197360574,0.8722399106727607
train,C2H2N4,rxn0831,8,-8061.41708669696,-8057.8176475762475,-8058.767776575682,-8069.2675887210435,-8064.886461810042,-8066.154509906341,3.5994391207123044,4.381126911001047,0.7816877902887427,2.6493101212781767,3.113078814702021,0.4637686934238445,0.9501289994341278,1.268048096299026,0.31791909686489817
train,C2H2N4,rxn0832,8,-8061.41708669696,-8058.402457181857,-8058.8546285042075,-8069.2675887210435,-8064.6748579870045,-8067.040144359167,3.0146295151025697,4.592730734038923,1.5781012189363537,2.562458192752274,2.2274443618762234,-0.33501383087605063,0.45217132235029567,2.3652863721627,1.9131150498124043
train,C2H2N4,rxn0833,8,-8061.417086696443,-8057.822090492306,-8059.200598425822,-8069.267588721333,-8062.4244709139675,-8066.909148928766,3.5949962041368053,6.843117807365161,3.2481216032283555,2.2164882706210847,2.358439792566969,0.14195152194588445,1.3785079335157207,4.484678014798192,3.106170081282471
train,C2H2N4,rxn0834,8,-8061.41708669696,-8059.234728680219,-8062.473516423805,-8069.2675887210435,-8066.716454513007,-8069.357181421381,2.182358016741091,2.5511342080362738,0.3687761912951828,-1.0564297268456357,-0.08959270033756184,0.9668370265080739,3.2387877435867267,2.6407269083738356,-0.5980608352128911
train,C2H2N4,rxn0835,8,-8061.417086696443,-8057.3444793367835,-8059.488419049704,-8069.267588721333,-8064.145381275609,-8066.483445893925,4.072607359659742,5.122207445723689,1.049600086063947,1.9286676467390862,2.784142827407777,0.8554751806686909,2.1439397129206554,2.3380646183159115,0.19412490539525606
train,C2H2N4,rxn2603,8,-8060.496880369916,-8057.7301421776865,-8059.570022995193,-8068.323608552338,-8065.993110002042,-8067.641991020096,2.7667381922292407,2.330498550295488,-0.43623964193375286,0.926857374723113,0.681617532241944,-0.24523984248116903,1.8398808175061276,1.6488810180535438,-0.19099979945258383
train,C2H2N4,rxn2604,8,-8060.4968803687725,-8059.176971022334,-8059.783447959785,-8068.323608555358,-8064.726781969737,-8067.817092022294,1.3199093464381804,3.5968265856208745,2.276917239182694,0.7134324089875008,0.506516533064314,-0.20691587592318683,0.6064769374506795,3.0903100525565605,2.483833115105881
train,C2H2N4,rxn9029,8,-8061.41708669696,-8057.137378549463,-8060.560256796831,-8069.2675887210435,-8065.021850079723,-8068.576593964374,4.279708147496422,4.245738641320713,-0.033969506175708375,0.8568299001290143,0.6909947566691699,-0.1658351434598444,3.4228782473674073,3.5547438846515433,0.13186563728413603
train,C2H2O2,rxn3279,6,-6197.553275415229,-6194.710994822814,-6195.076810436044,-6203.561202273536,-6199.541176170775,-6200.454786433288,2.8422805924146815,4.020026102761221,1.17774551034654,2.476464979185039,3.1064158402477915,0.6299508610627527,0.3658156132296426,0.9136102625134299,0.5477946492837873
train,C2H3N,rxn2857,6,-3611.2870026377705,-3608.4315061042084,-3610.244696797599,-3614.9482627132384,-3611.6552227818283,-3613.9251555307223,2.855496533562018,3.2930399314100214,0.4375433978480032,1.0423058401715934,1.0231071825160143,-0.019198657655579154,1.8131906933904247,2.269932748894007,0.4567420555035824
train,C2H3N,rxn2858,6,-3611.2870026377705,-3606.687398733639,-3610.001185225104,-3614.9482627132384,-3609.7184783144644,-3613.7230546842766,4.599603904131527,5.2297843987739725,0.6301804946424454,1.285817412666347,1.225208028961788,-0.06060938370455915,3.31378649146518,4.004576369812185,0.6907898783470046
train,C2H3N3,rxn0295,8,-6589.463616316201,-6586.968223824993,-6588.434147199953,-6595.902040084598,-6592.691053477312,-6594.9110451930965,2.4953924912078946,3.2109866072860314,0.7155941160781367,1.0294691162480376,0.9909948915019413,-0.0384742247460963,1.465923374959857,2.21999171578409,0.754068340824233
train,C2H3N3,rxn0296,8,-6589.463616319929,-6585.606364324778,-6585.906801483191,-6595.902040084614,-6591.161770279396,-6592.082385677059,3.857251995151273,4.740269805218304,0.883017810067031,3.55681483673834,3.8196544075544807,0.2628395708161406,0.30043715841293306,0.9206153976638234,0.6201782392508903
train,C2H3N3,rxn0297,8,-6589.463616319929,-6587.873170072252,-6588.241449519559,-6595.902040084614,-6592.15570224655,-6594.9699975131325,1.5904462476773915,3.746337838063482,2.1558915903860907,1.2221668003703599,0.9320425714813609,-0.2901242288889989,0.36827944730703166,2.8142952665821213,2.4460158192750896
train,C2H3N3,rxn0298,8,-6589.463616319929,-6585.112279399991,-6585.997240395807,-6595.902040084614,-6590.123594324538,-6592.898005688789,4.351336919938149,5.778445760075556,1.4271088401374072,3.466375924122076,3.0040343958244193,-0.4623415282976566,0.8849609958160727,2.7744113642511365,1.8894503684350639
train,C2H3N3,rxn0299,8,-6589.463616316201,-6583.9485339285975,-6586.880537879049,-6595.902040084598,-6590.097472120142,-6593.028329556569,5.5150823876037975,5.80456796445651,0.28948557685271226,2.5830784371519258,2.873710528029733,0.29063209087780706,2.932003950451872,2.930857436426777,-0.0011465140250948025
train,C2H3N3,rxn0300,8,-6589.463616319929,-6587.190449260729,-6589.686958715985,-6595.902040084614,-6592.727745014664,-6596.073526065977,2.2731670592002047,3.174295069949949,0.9011280107497441,-0.22334239605606854,-0.1714859813628209,0.05185641469324764,2.496509455256273,3.3457810513127697,0.8492715960564965
train,C2H3N3,rxn0301,8,-6589.463616316201,-6585.425660369282,-6587.5227582157395,-6595.902040084598,-6590.852412689654,-6593.607208141918,4.037955946919283,5.049627394944764,1.0116714480254814,1.94085810046181,2.294831942680503,0.3539738422186929,2.0970978464574728,2.7547954522642613,0.6576976058067885
train,C2H3N3,rxn0989,8,-6589.908649713515,-6585.098682348825,-6586.701287887367,-6596.402128500688,-6591.054702975741,-6593.323084517741,4.8099673646902374,5.347425524947539,0.5374581602573016,3.2073618261483716,3.0790439829470415,-0.1283178432013301,1.6026055385418658,2.2683815420004976,0.6657760034586317
train,C2H3N3,rxn0990,8,-6589.908649719665,-6587.4813464087865,-6588.9947705693785,-6596.402128500609,-6593.071693322677,-6595.4234667394585,2.4273033108784148,3.330435177932486,0.9031318670540713,0.9138791502864478,0.9786617611507609,0.06478261086431303,1.513424160591967,2.3517734167817252,0.8383492561897583
train,C2H3N3,rxn0991,8,-6589.908649719665,-6586.773939548872,-6587.039600088427,-6596.402128500611,-6592.485724325635,-6593.8673054468,3.134710170793369,3.9164041749763783,0.7816940041830094,2.8690496312383402,2.534823053811124,-0.3342265774272164,0.26566053955502866,1.3815811211652544,1.1159205816102258
train,C2H3N3,rxn0992,8,-6589.908649719665,-6586.7700832853425,-6588.978315266062,-6596.402128500611,-6591.4719643553435,-6594.06906835008,3.138566434322456,4.930164145267554,1.7915977109450978,0.9303344536028817,2.3330601505313098,1.402725696928428,2.2082319807195745,2.597103994736244,0.3888720140166697
train,C2H3N3,rxn0993,8,-6589.908649719665,-6585.412497808358,-6588.758940865201,-6596.402128500611,-6590.696400414056,-6595.61479797201,4.496151911306697,5.7057280865547,1.209576175248003,1.1497088544638245,0.78733052860116,-0.3623783258626645,3.3464430568428725,4.91839755795354,1.5719545011106675
train,C2H3N3,rxn0994,8,-6589.908649719665,-6585.6259202173105,-6585.753255722536,-6596.402128500611,-6591.126911426056,-6591.735790993206,4.282729502354414,5.275217074555258,0.9924875722008437,4.155393997129067,4.666337507404933,0.5109435102758653,0.12733550522534642,0.6088795671503249,0.48154406192497845
train,C2H3N3,rxn2803,8,-6590.225544483533,-6585.965371612653,-6587.933382266463,-6596.664979608254,-6590.507170934106,-6594.471613113283,4.2601728708796145,6.157808674147418,1.8976358032678036,2.2921622170697447,2.1933664949710874,-0.09879572209865728,1.9680106538098698,3.9644421791763307,1.9964315253664608
train,C2H3N3,rxn2804,8,-6590.225544484892,-6587.73731406461,-6588.995048472788,-6596.664979611309,-6593.20543964219,-6595.424201606066,2.488230420282889,3.4595399691188504,0.9713095488359613,1.2304960121045951,1.240778005242646,0.010281993138050893,1.257734408178294,2.2187619638762044,0.9610275556979104
train,C2H3N3,rxn2805,8,-6590.225544483533,-6586.810091401219,-6588.978237823764,-6596.664979608254,-6591.888140833572,-6594.068652375464,3.4154530823134337,4.776838774681892,1.361385692368458,1.247306659768583,2.5963272327899176,1.3490205730213347,2.168146422544851,2.180511541891974,0.012365119347123255
train,C2H3N3,rxn2806,8,-6590.225544484892,-6586.334642062339,-6587.652410647515,-6596.664979611309,-6591.255558739642,-6593.147921882247,3.890902422553154,5.409420871666953,1.5185184491137989,2.5731338373770996,3.5170577290618894,0.9439238916847899,1.3177685851760543,1.8923631426050633,0.574594557429009
train,C2H3N3,rxn2807,8,-6590.225544483533,-6583.909683393898,-6585.948866011974,-6596.664979608254,-6591.610616587028,-6591.999470983978,6.315861089634382,5.054363021225981,-1.2614980684084003,4.2766784715586255,4.66550862427539,0.38883015271676413,2.039182618075756,0.38885439695059176,-1.6503282211251644
train,C2H3N3,rxn2808,8,-6590.225544483533,-6585.775914345577,-6586.401518885543,-6596.664979608254,-6590.986815427886,-6593.380898041415,4.4496301379558645,5.678164180368185,1.2285340424123206,3.8240255979899302,3.284081566838722,-0.539944031151208,0.6256045399659342,2.394082613529463,1.7684780735635286
train,C2H3N3,rxn2809,8,-6590.225544483533,-6586.226486279176,-6589.174049489758,-6596.664979608254,-6591.862948125191,-6595.84537325187,3.9990582043565155,4.8020314830628195,0.802973278706304,1.0514949937751226,0.8196063563837015,-0.23188863739142107,2.947563210581393,3.982425126679118,1.034861916097725
train,C2H3N3,rxn2810,8,-6590.225544484892,-6584.807319369431,-6585.144853056575,-6596.664979611309,-6590.807453451627,-6591.055244082507,5.41822511546161,5.8575261596815835,0.43930104421997385,5.08069142831755,5.609735528802048,0.5290441004844979,0.3375336871440595,0.24779063087953546,-0.08974305626452406
train,C2H3N3,rxn2811,8,-6590.225544484892,-6586.02737909618,-6587.942672563562,-6596.664979611309,-6591.910865674567,-6594.014575293682,4.198165388712368,4.754113936742215,0.5559485480298463,2.2828719213302975,2.650404317626453,0.36753239629615564,1.915293467382071,2.1037096191157616,0.18841615173369064
train,C2H3N3,rxn3262,8,-6589.686510374033,-6587.1911083470295,-6589.463853138064,-6596.073358325581,-6592.727847018834,-6595.902351118493,2.495402027003365,3.34551130674663,0.8501092797432648,0.22265723596865428,0.17100720708731387,-0.051650028881340404,2.272744791034711,3.174504099659316,0.9017593086246052
train,C2H3N3,rxn3263,8,-6589.686510373272,-6585.601946055839,-6586.306130215115,-6596.073358325559,-6590.931365122835,-6593.086070466914,4.084564317432523,5.141993202723825,1.0574288852913014,3.3803801581561856,2.987287858644777,-0.3930922995114088,0.7041841592763376,2.154705344079048,1.4505211848027102
train,C2H3N3,rxn3264,8,-6589.686510373272,-6585.732692234501,-6587.2026564258895,-6596.073358325559,-6590.968364446591,-6592.831788135019,3.9538181387706572,5.104993878967434,1.151175740196777,2.4838539473821584,3.241570190539278,0.7577162431571196,1.4699641913884989,1.8634236884281563,0.39345949703965744
train,C2H3N3,rxn3265,8,-6589.686510373272,-6585.733173232348,-6587.388964078055,-6596.073358325559,-6590.969836635235,-6594.06765869837,3.953337140923395,5.10352169032376,1.1501845494003646,2.297546295216307,2.005699627188733,-0.2918466680275742,1.655790845707088,3.097822063135027,1.4420312174279388
train,C2H3N3O,rxn0000,9,-8634.722421117682,-8632.295162373204,-8633.290823628562,-8642.869164712001,-8640.843110611208,-8641.750913399854,2.4272587444775127,2.026054100793772,-0.40120464368374087,1.4315974891196674,1.1182513121475495,-0.313346176972118,0.9956612553578452,0.9078027886462223,-0.0878584667116229
train,C2H3N3O,rxn0001,9,-8634.722421117682,-8631.149461739384,-8633.340283953505,-8642.869164712001,-8638.342359023289,-8641.430069855474,3.5729593782980373,4.526805688712557,0.9538463104145194,1.3821371641770384,1.4390948565269355,0.056957692349897115,2.190822214120999,3.0877108321856213,0.8968886180646223
train,C2H3N3O,rxn0012,9,-8636.746413647603,-8633.946377129567,-8634.969283824177,-8645.256042533583,-8641.61914494597,-8643.599236088472,2.800036518035995,3.6368975876139302,0.8368610695779353,1.7771298234256392,1.656806445111215,-0.12032337831442419,1.0229066946103558,1.9800911425027152,0.9571844478923595
train,C2H3N3O,rxn0013,9,-8636.746413647603,-8634.330823333265,-8636.678043515836,-8645.256042533583,-8642.086057476135,-8645.217178154595,2.41559031433826,3.169985057447775,0.7543947431095148,0.06837013176664186,0.03886437898836448,-0.029505752778277383,2.3472201825716184,3.1311206784594106,0.7839004958877922
train,C2H3N3O,rxn0014,9,-8636.746413647603,-8632.989251748793,-8635.979165736782,-8645.256042533581,-8641.000159361878,-8644.74947389642,3.7571618988094997,4.255883171703317,0.4987212728938175,0.7672479108205152,0.506568637161763,-0.2606792736587522,2.9899139879889844,3.749314534541554,0.7594005465525697
train,C2H3N3O,rxn0015,9,-8636.746413651332,-8634.692956345434,-8637.127038123512,-8645.256042528497,-8643.03288981835,-8645.544628226893,2.0534573058976093,2.223152710146678,0.16969540424906882,-0.3806244721799885,-0.28858569839576376,0.09203877378422476,2.434081778077598,2.511738408542442,0.07765663046484406
train,C2H3N3O,rxn0016,9,-8636.746413647603,-8631.613813954657,-8633.461090603125,-8645.256042533583,-8639.763698017063,-8642.045467369166,5.1325996929463145,5.492344516520461,0.3597448235741467,3.285323044477991,3.2105751644176053,-0.0747478800603858,1.8472766484683234,2.281769352102856,0.4344927036345325
train,C2H3N3O,rxn0017,9,-8636.746413647603,-8631.007810402667,-8631.29446086114,-8645.256042533583,-8639.048731981906,-8639.02748390347,5.738603244935803,6.207310551677438,0.46870730674163497,5.451952786463153,6.228558630113184,0.7766058436500316,0.2866504584726499,-0.02124807843574672,-0.30789853690839664
train,C2H3N3O,rxn0018,9,-8636.746413647603,-8633.104383777523,-8633.541806065403,-8645.256042533583,-8642.071423358499,-8643.120759699797,3.6420298700795684,3.184619175084663,-0.4574106949949055,3.2046075821999693,2.1352828337858227,-1.0693247484141466,0.437422287879599,1.0493363412988401,0.6119140534192411
train,C2H3N3O,rxn0019,9,-8636.746413647603,-8632.232272125266,-8633.570624193457,-8645.256042533583,-8641.380081470612,-8642.074586811439,4.514141522337013,3.875961062971328,-0.6381804593656852,3.17578945414607,3.1814557221441646,0.005666267998094554,1.338352068190943,0.6945053408271633,-0.6438467273637798
train,C2H3N3O,rxn0331,9,-8636.660733526041,-8632.38112702782,-8633.229178475469,-8645.213042562014,-8641.351756993914,-8641.72214704511,4.279606498221256,3.8612855681003566,-0.418320930120899,3.4315550505725696,3.4908955169048568,0.05934046633228718,0.848051447648686,0.37039005119549984,-0.47766139645318617
train,C2H3N3O,rxn0332,9,-8636.660733526041,-8632.1937124365,-8633.490388780845,-8645.213042562014,-8640.225540969903,-8642.129207922697,4.467021089541959,4.987501592111585,0.520480502569626,3.1703447451964166,3.0838346393175016,-0.08651010587891506,1.296676344345542,1.903666952794083,0.606990608448541
train,C2H3N3O,rxn0333,9,-8636.660733520137,-8634.143566413557,-8636.414410692385,-8645.213042562562,-8642.637759655965,-8644.878743659645,2.5171671065800183,2.57528290659684,0.058115800016821595,0.2463228277520102,0.3342989029169985,0.08797607516498829,2.270844278828008,2.2409840036798414,-0.029860275148166693
train,C2H3N3O,rxn0334,9,-8636.660733520137,-8631.94970895333,-8632.306948449213,-8645.213042562562,-8639.151762078043,-8640.860070609646,4.711024566806373,6.061280484518647,1.3502559177122748,4.35378507092355,4.35297195291605,-0.0008131180074997246,0.35723949588282267,1.7083085316025972,1.3510690357197745
train,C2H3N3O,rxn0335,9,-8636.660733526041,-8632.292747799655,-8634.32581915913,-8645.213042562014,-8638.698805654843,-8642.873702315912,4.367985726386905,6.514236907170925,2.14625118078402,2.334914366911107,2.339340246102438,0.0044258791913307505,2.033071359475798,4.1748966610684874,2.1418253015926894
train,C2H3N3O,rxn0336,9,-8636.660733520137,-8634.29146603725,-8636.446533584985,-8645.213042562562,-8642.08680428223,-8645.054371662904,2.369267482887153,3.1262382803324726,0.7569707974453195,0.2141999351515551,0.15867089965831838,-0.055529035493236734,2.155067547735598,2.9675673806741543,0.8124998329385562
train,C2H3N3O,rxn0337,9,-8636.660733526041,-8629.128307146817,-8630.697622492407,-8645.213042562014,-8635.860441664141,-8638.35298178445,7.532426379224489,9.352600897873344,1.8201745186488552,5.96311103363405,6.860060777564286,0.8969497439302359,1.5693153455904394,2.4925401203090587,0.9232247747186193
train,C2H3N3O,rxn0338,9,-8636.660733526041,-8634.348580672859,-8635.641680556275,-8645.213042562014,-8641.855190920951,-8644.00747332519,2.3121528531828517,3.357851641063462,1.0456987878806103,1.0190529697665625,1.2055692368248856,0.18651626705832314,1.2930998834162892,2.1522824042385764,0.8591825208222872
train,C2H3N3O,rxn1693,9,-8636.154679869387,-8633.83157011812,-8636.866212592116,-8644.556841923435,-8641.636530951806,-8645.455666418433,2.3231097512671113,2.9203109716290783,0.597201220361967,-0.7115327227293164,-0.8988244949978252,-0.1872917722685088,3.0346424739964277,3.8191354666269035,0.7844929926304758
train,C2H3N3O,rxn1694,9,-8636.154679869387,-8633.081107849033,-8634.393331898793,-8644.556841923435,-8641.941550741525,-8642.943713542983,3.073572020353822,2.6152911819099245,-0.45828083844389766,1.7613479705942154,1.6131283804515988,-0.14821959014261665,1.3122240497596067,1.0021628014583257,-0.310061248301281
train,C2H3N3O,rxn1695,9,-8636.154679869387,-8631.053773444684,-8635.013691105893,-8644.556841923435,-8637.951791185556,-8643.51928857393,5.100906424702771,6.605050737878628,1.504144313175857,1.1409887634945335,1.0375533495043783,-0.10343541399015521,3.9599176612082374,5.56749738837425,1.6075797271660122
train,C2H3N3O,rxn1696,9,-8636.154679869387,-8632.142512871058,-8632.623749069822,-8644.556841923435,-8639.26121861359,-8640.661456379647,4.012166998329121,5.295623309844814,1.2834563115156925,3.530930799564885,3.8953855437885068,0.3644547442236217,0.4812361987642362,1.400237766056307,0.9190015672920708
train,C2H3N3O,rxn2164,9,-8635.049483337978,-8631.56301420521,-8632.838945329382,-8643.478184649299,-8637.698826060394,-8640.839857874118,3.4864691327675246,5.77935858890487,2.2928894561373454,2.210538008595904,2.638326775180758,0.4277887665848539,1.2759311241716205,3.141031813724112,1.8651006895524915
train,C2H3N3O,rxn2165,9,-8635.049483334167,-8631.735965791988,-8633.272324050851,-8643.47818464882,-8640.389395268681,-8641.807557186088,3.3135175421793974,3.088789380139133,-0.22472816204026458,1.7771592833159957,1.6706274627322273,-0.10653182058376842,1.5363582588634017,1.4181619174069056,-0.11819634145649616
train,C2H3N3O,rxn2166,9,-8635.049483337978,-8628.455023743296,-8628.543371541251,-8643.478184649299,-8637.02995066998,-8638.514486006696,6.594459594682121,6.4482339793194114,-0.1462256153627095,6.506111796727055,4.963698642603049,-1.5424131541240058,0.0883477979550662,1.4845353367163625,1.3961875387612963
train,C2H3N3O,rxn3194,9,-8635.759987763571,-8629.765282014394,-8632.603745625744,-8644.383756472296,-8638.064282509937,-8640.843016128956,5.994705749177228,6.319473962359552,0.32476821318232396,3.156242137827576,3.540740343340076,0.38449820551250014,2.8384636113496526,2.7787336190194765,-0.059729992330176174
